episode,qmax
580,15.170201301574707
581,14.617542266845703
582,14.883508682250977
583,14.287497520446777
584,16.395479202270508
585,13.976187705993652
586,14.150408744812012
587,14.788743019104004
588,14.029101371765137
589,14.363722801208496
590,14.131882667541504
591,13.952242851257324
592,15.942832946777344
593,14.285534858703613
594,13.944920539855957
595,13.947237014770508
596,14.156818389892578
597,13.951889038085938
598,13.758622169494629
599,13.697700500488281
600,13.873697280883789
601,15.304028511047363
602,13.634659767150879
603,13.860577583312988
604,14.379743576049805
605,16.452133178710938
606,14.117324829101562
607,13.877331733703613
608,14.53309440612793
609,14.306464195251465
610,13.724435806274414
611,13.575191497802734
612,13.752548217773438
613,15.661242485046387
614,15.131608963012695
615,15.196138381958008
616,15.200904846191406
617,13.561906814575195
618,15.211215019226074
619,13.74173355102539
620,13.645885467529297
621,14.308321952819824
622,14.120393753051758
623,13.583526611328125
624,13.731487274169922
625,14.291552543640137
626,15.087157249450684
627,14.834464073181152
628,13.814682960510254
629,13.78990650177002
630,16.273183822631836
631,15.389501571655273
632,15.082780838012695
633,14.033612251281738
634,15.32987117767334
635,16.241701126098633
636,13.482851028442383
637,14.184042930603027
638,14.713163375854492
639,13.833063125610352
640,15.38935375213623
641,14.718612670898438
642,15.011281967163086
643,14.725152015686035
644,15.432400703430176
645,15.732379913330078
646,14.938300132751465
647,14.611063957214355
648,13.83784294128418
649,14.415999412536621
650,14.644762992858887
651,14.397939682006836
652,14.729731559753418
653,14.750514030456543
654,14.92819881439209
655,15.218053817749023
656,13.73238754272461
657,14.826183319091797
658,13.643549919128418
659,15.150199890136719
660,14.08842945098877
661,14.151421546936035
662,15.136624336242676
663,14.497016906738281
664,14.3351469039917
665,13.837148666381836
666,14.347135543823242
667,15.374045372009277
668,15.065702438354492
669,14.535091400146484
670,14.591829299926758
671,15.495691299438477
672,14.752371788024902
673,14.552071571350098
674,15.10551929473877
675,13.988266944885254
676,14.85482120513916
677,14.087510108947754
678,14.3845853805542
679,15.340057373046875
680,15.121389389038086
681,14.66031551361084
682,14.896448135375977
683,14.477456092834473
684,14.868572235107422
685,14.644844055175781
686,14.563908576965332
687,14.350489616394043
688,15.245086669921875
689,14.781039237976074
690,15.448249816894531
691,15.275517463684082
692,15.497560501098633
693,14.628833770751953
694,14.203047752380371
695,15.498249053955078
696,15.215877532958984
697,15.54080581665039
698,14.806944847106934
699,14.690780639648438
700,14.634775161743164
701,14.926392555236816
702,15.578051567077637
703,15.156084060668945
704,15.731446266174316
705,14.803736686706543
706,14.798762321472168
707,14.907861709594727
708,14.428152084350586
709,15.88366413116455
710,15.025664329528809
711,14.916382789611816
712,14.846630096435547
713,14.808449745178223
714,14.808830261230469
715,15.502558708190918
716,15.304101943969727
717,14.909750938415527
718,14.369572639465332
719,14.972611427307129
720,14.726716041564941
721,15.082797050476074
722,14.380281448364258
723,15.254093170166016
724,14.65733528137207
725,15.648677825927734
726,14.482892036437988
727,14.835801124572754
728,16.890663146972656
729,15.50305461883545
730,15.132808685302734
731,14.626227378845215
732,15.529095649719238
733,14.808161735534668
734,15.918861389160156
735,15.530132293701172
736,14.718430519104004
737,14.824238777160645
738,14.573799133300781
739,15.756308555603027
740,15.149918556213379
741,14.596892356872559
742,15.174052238464355
743,14.869872093200684
744,15.52546215057373
745,14.659866333007812
746,15.024065971374512
747,14.9566011428833
748,14.927932739257812
749,14.602349281311035
750,15.17661190032959
751,15.328969955444336
752,15.06084156036377
753,15.385215759277344
754,15.503776550292969
755,14.761038780212402
756,14.923248291015625
757,15.007433891296387
758,15.029749870300293
759,15.297649383544922
760,15.247820854187012
761,14.411157608032227
762,15.889372825622559
763,15.164229393005371
764,14.684200286865234
765,14.946008682250977
766,14.715509414672852
767,14.655261039733887
768,15.27302360534668
769,14.654170036315918
770,14.829020500183105
771,14.899946212768555
772,15.039372444152832
773,16.45923614501953
774,14.869415283203125
775,14.493573188781738
776,15.087616920471191
777,14.838399887084961
778,14.949074745178223
779,14.961133003234863
780,14.823081016540527
781,14.805727005004883
782,15.161447525024414
783,14.772281646728516
784,14.594796180725098
785,15.008362770080566
786,14.73902702331543
787,14.702299118041992
788,15.058335304260254
789,14.882684707641602
790,14.8480863571167
791,14.798747062683105
792,15.11185359954834
793,15.039488792419434
794,15.404623985290527
795,15.074071884155273
796,15.014437675476074
797,14.604707717895508
798,15.128422737121582
799,14.377062797546387
800,15.149460792541504
801,14.5396089553833
802,14.534177780151367
803,15.47843074798584
804,14.875022888183594
805,14.789080619812012
806,15.036404609680176
807,14.567984580993652
808,17.528053283691406
809,15.460600852966309
810,14.48013687133789
811,14.910651206970215
812,14.886250495910645
813,14.641653060913086
814,14.995877265930176
815,15.010497093200684
816,14.437670707702637
817,14.89708137512207
818,15.285833358764648
819,15.134363174438477
820,15.012022972106934
821,14.624181747436523
822,14.975683212280273
823,14.704111099243164
824,14.65964412689209
825,14.774735450744629
826,15.11112117767334
827,14.675993919372559
828,15.023757934570312
829,14.430265426635742
830,14.66038703918457
831,14.490057945251465
832,14.900126457214355
833,15.009337425231934
834,15.074861526489258
835,14.32388687133789
836,14.713786125183105
837,14.500052452087402
838,14.491552352905273
839,16.397205352783203
840,14.870260238647461
841,14.564682960510254
842,14.697627067565918
843,14.668161392211914
844,14.507590293884277
845,14.320302963256836
846,14.431480407714844
847,14.378902435302734
848,15.737732887268066
849,14.57250690460205
850,14.055811882019043
851,14.952790260314941
852,14.215227127075195
853,14.46303939819336
854,14.247450828552246
855,14.12732219696045
856,18.081026077270508
857,14.475200653076172
858,14.514671325683594
859,14.751646995544434
860,14.319968223571777
861,14.258957862854004
862,14.667783737182617
863,15.542998313903809
864,14.069917678833008
865,15.202081680297852
866,14.269919395446777
867,13.851168632507324
868,16.111785888671875
869,13.896753311157227
870,14.086910247802734
871,13.869627952575684
872,14.746491432189941
873,14.200782775878906
874,14.056605339050293
875,14.226771354675293
876,15.495036125183105
877,14.794615745544434
878,14.031715393066406
879,15.640130996704102
880,14.198657989501953
881,14.375081062316895
882,18.205625534057617
883,14.005850791931152
884,15.049066543579102
885,15.301034927368164
886,14.601305961608887
887,14.150726318359375
888,14.475789070129395
889,15.111213684082031
890,15.092028617858887
891,14.840764045715332
892,18.309669494628906
893,14.148444175720215
894,15.827378273010254
895,14.295571327209473
896,14.610075950622559
897,15.089613914489746
898,14.800734519958496
899,14.42825698852539
900,15.226646423339844
901,14.158808708190918
902,15.125375747680664
903,14.103675842285156
904,15.936480522155762
905,17.2956600189209
906,14.549178123474121
907,15.3931884765625
908,15.07524585723877
909,16.763553619384766
910,15.63711166381836
911,14.816869735717773
912,15.03475570678711
913,15.13174819946289
914,15.150982856750488
915,15.488927841186523
916,17.48286247253418
917,14.605758666992188
918,17.303565979003906
919,14.636378288269043
920,15.43873405456543
921,15.933902740478516
922,15.49045181274414
923,15.085162162780762
924,14.602794647216797
925,16.526212692260742
926,15.254068374633789
927,15.761962890625
928,15.289740562438965
929,15.192452430725098
930,15.315117835998535
931,16.727617263793945
932,15.047718048095703
933,15.154898643493652
934,15.444242477416992
935,14.847466468811035
936,15.50275993347168
937,16.200374603271484
938,15.596771240234375
939,15.422877311706543
940,15.61823558807373
941,15.027351379394531
942,16.173873901367188
943,15.298205375671387
944,15.114203453063965
945,15.60364055633545
946,15.151253700256348
947,16.075668334960938
948,15.575443267822266
949,15.501733779907227
950,15.102230072021484
951,15.79893684387207
952,15.626211166381836
953,15.353663444519043
954,15.28077507019043
955,16.041776657104492
956,15.747458457946777
957,15.223167419433594
958,16.25074577331543
959,18.061233520507812
960,15.161809921264648
961,15.335299491882324
962,16.377029418945312
963,15.38160228729248
964,16.490406036376953
965,15.704503059387207
966,15.228370666503906
967,16.134891510009766
968,17.219820022583008
969,18.1027774810791
970,17.129352569580078
971,16.7330322265625
972,16.264463424682617
973,16.411293029785156
974,16.188385009765625
975,16.62497901916504
976,16.24797821044922
977,16.889188766479492
978,16.786354064941406
979,16.949243545532227
980,17.0582275390625
981,15.83067798614502
982,17.019765853881836
983,16.607275009155273
984,16.287511825561523
985,17.226139068603516
986,15.999776840209961
987,16.12735366821289
988,17.164583206176758
989,17.26677894592285
990,17.219850540161133
991,16.80640411376953
992,17.152971267700195
993,16.95157241821289
994,16.670791625976562
995,16.796485900878906
996,16.924026489257812
997,17.310705184936523
998,17.033233642578125
999,17.060619354248047
1000,16.863967895507812
1001,17.111753463745117
1002,17.34048843383789
1003,17.76394271850586
1004,16.740676879882812
1005,16.945539474487305
1006,16.883386611938477
1007,16.761886596679688
1008,16.58513641357422
1009,16.678979873657227
1010,17.054439544677734
1011,16.689985275268555
1012,16.405803680419922
1013,16.513227462768555
1014,16.60467529296875
1015,16.348337173461914
1016,17.214271545410156
1017,16.229394912719727
1018,16.25387191772461
1019,16.881919860839844
1020,15.977865219116211
1021,16.147197723388672
1022,16.135875701904297
1023,16.07264518737793
1024,16.186166763305664
1025,16.010425567626953
1026,15.964117050170898
1027,16.621309280395508
1028,15.851863861083984
1029,15.706366539001465
1030,15.823490142822266
1031,15.682537078857422
1032,15.777068138122559
1033,15.784019470214844
1034,16.015663146972656
1035,15.640671730041504
1036,15.586255073547363
1037,15.689910888671875
1038,15.443072319030762
1039,15.844493865966797
1040,15.458223342895508
1041,15.502326011657715
1042,15.461382865905762
1043,15.46615982055664
1044,16.081226348876953
1045,15.555933952331543
1046,15.219707489013672
1047,15.2583589553833
1048,16.16961097717285
1049,15.242228507995605
1050,15.505910873413086
1051,15.05274772644043
1052,15.127246856689453
1053,16.37067413330078
1054,15.248273849487305
1055,16.01471519470215
1056,15.294926643371582
1057,15.484823226928711
1058,15.255054473876953
1059,15.139476776123047
1060,15.35693645477295
1061,15.37535572052002
1062,15.224790573120117
1063,15.437322616577148
1064,15.100850105285645
1065,15.52944278717041
1066,15.418315887451172
1067,15.721138000488281
1068,15.488525390625
1069,15.488046646118164
1070,15.457527160644531
1071,15.389519691467285
1072,15.55267333984375
1073,15.379887580871582
1074,15.471549034118652
1075,15.482200622558594
1076,15.541594505310059
1077,15.399674415588379
1078,15.579132080078125
1079,15.597098350524902
1080,15.697208404541016
1081,15.664108276367188
1082,16.039609909057617
1083,15.842508316040039
1084,15.703205108642578
1085,15.680554389953613
1086,15.28437328338623
1087,15.681884765625
1088,15.764670372009277
1089,15.902425765991211
1090,15.996976852416992
1091,16.359121322631836
1092,15.83726692199707
1093,15.831149101257324
1094,15.685253143310547
1095,15.696524620056152
1096,15.825005531311035
1097,15.712549209594727
1098,15.832715034484863
1099,15.805171966552734
1100,15.742716789245605
1101,16.450206756591797
1102,16.058252334594727
1103,15.681412696838379
1104,16.185680389404297
1105,15.635120391845703
1106,15.4934663772583
1107,15.707037925720215
1108,15.744056701660156
1109,15.948925018310547
1110,15.928678512573242
1111,15.612156867980957
1112,15.544171333312988
1113,15.462141036987305
1114,15.385062217712402
1115,15.612287521362305
1116,15.496408462524414
1117,15.734664916992188
1118,15.82974910736084
1119,15.498306274414062
1120,15.378545761108398
1121,15.308117866516113
1122,15.337336540222168
1123,15.18676471710205
1124,15.381598472595215
1125,15.386491775512695
1126,15.191527366638184
1127,15.052061080932617
1128,15.251984596252441
1129,15.285078048706055
1130,15.151468276977539
1131,15.340304374694824
1132,15.23486614227295
1133,14.90156364440918
1134,14.810505867004395
1135,15.385684967041016
1136,14.863957405090332
1137,14.716529846191406
1138,15.190081596374512
1139,14.958131790161133
1140,14.972123146057129
1141,15.132209777832031
1142,14.571579933166504
1143,14.995064735412598
1144,14.441479682922363
1145,15.303659439086914
1146,14.951102256774902
1147,14.502786636352539
1148,14.939970970153809
1149,15.070181846618652
1150,16.260936737060547
1151,14.177984237670898
1152,15.624248504638672
1153,14.41844654083252
1154,14.78214168548584
1155,14.396759033203125
1156,14.338316917419434
1157,14.256601333618164
1158,14.464356422424316
1159,13.936732292175293
1160,14.735661506652832
1161,14.17160701751709
1162,14.119494438171387
1163,15.02938461303711
1164,14.629408836364746
1165,14.977667808532715
1166,14.923457145690918
1167,14.441584587097168
1168,15.163432121276855
1169,14.259292602539062
1170,15.39868450164795
1171,14.164201736450195
1172,14.011810302734375
1173,15.059326171875
1174,14.577408790588379
1175,13.785956382751465
1176,14.306608200073242
1177,14.356693267822266
1178,14.336368560791016
1179,14.406729698181152
1180,13.97823715209961
1181,14.419768333435059
1182,13.768320083618164
1183,14.631901741027832
1184,14.66955852508545
1185,13.820101737976074
1186,13.800814628601074
1187,13.951725959777832
1188,14.055902481079102
1189,14.352983474731445
1190,14.403695106506348
1191,14.017601013183594
1192,13.994461059570312
1193,14.516059875488281
1194,14.303166389465332
1195,14.38526725769043
1196,13.77437973022461
1197,14.025527954101562
1198,14.498730659484863
1199,14.723101615905762
1200,14.07392406463623
1201,14.685644149780273
1202,14.287043571472168
1203,15.082733154296875
1204,13.960833549499512
1205,14.27653980255127
1206,14.3668851852417
1207,14.38012409210205
1208,15.472007751464844
1209,13.842650413513184
1210,14.257955551147461
1211,14.279204368591309
1212,14.683714866638184
1213,14.380435943603516
1214,14.377165794372559
1215,14.525296211242676
1216,14.392535209655762
1217,13.846505165100098
1218,14.571922302246094
1219,14.222203254699707
1220,14.442066192626953
1221,14.4025239944458
1222,14.197975158691406
1223,14.608471870422363
1224,14.407285690307617
1225,14.019604682922363
1226,14.311074256896973
1227,14.71024227142334
1228,14.42741870880127
1229,14.486473083496094
1230,14.784257888793945
1231,14.057073593139648
1232,14.78506088256836
1233,14.223304748535156
1234,13.919419288635254
1235,14.451037406921387
1236,14.5263671875
1237,13.96609878540039
1238,14.364204406738281
1239,14.098540306091309
1240,14.77357292175293
1241,13.824928283691406
1242,14.149898529052734
1243,14.15473747253418
1244,14.453375816345215
1245,14.236047744750977
1246,14.977617263793945
1247,13.693528175354004
1248,13.993613243103027
1249,14.159460067749023
1250,13.84390640258789
1251,14.08646297454834
1252,13.516819953918457
1253,13.961532592773438
1254,13.817359924316406
1255,13.925252914428711
1256,13.479005813598633
1257,13.862143516540527
1258,14.075318336486816
1259,14.118033409118652
1260,14.954081535339355
1261,13.793453216552734
1262,13.342768669128418
1263,14.038576126098633
1264,14.53526496887207
1265,13.72364330291748
1266,13.88660717010498
1267,13.580988883972168
1268,14.32517147064209
1269,13.306236267089844
1270,13.44081974029541
1271,13.262415885925293
1272,13.303461074829102
1273,13.999897003173828
1274,13.383513450622559
1275,14.571231842041016
1276,13.711652755737305
1277,13.902091979980469
1278,13.136509895324707
1279,14.886640548706055
1280,13.531245231628418
1281,13.394683837890625
1282,13.118266105651855
1283,13.467264175415039
1284,13.30405330657959
1285,13.357329368591309
1286,13.324873924255371
1287,13.269355773925781
1288,13.286776542663574
1289,13.378104209899902
1290,12.991472244262695
1291,14.211036682128906
1292,13.53903579711914
1293,13.353106498718262
1294,13.270565032958984
1295,13.727498054504395
1296,13.515110969543457
1297,12.957690238952637
1298,13.435331344604492
1299,14.477149963378906
1300,12.9683198928833
1301,13.402002334594727
1302,13.065412521362305
1303,13.628519058227539
1304,13.271151542663574
1305,13.781046867370605
1306,12.950644493103027
1307,12.912166595458984
1308,12.870917320251465
1309,13.87238883972168
1310,13.433724403381348
1311,13.034467697143555
1312,13.215065956115723
1313,13.233717918395996
1314,13.004196166992188
1315,13.075023651123047
1316,13.379793167114258
1317,12.911057472229004
1318,13.37993335723877
1319,13.635663986206055
1320,14.083142280578613
1321,13.630364418029785
1322,13.699894905090332
1323,13.91870403289795
1324,13.944561958312988
1325,13.061235427856445
1326,12.905192375183105
1327,13.6583251953125
1328,12.788226127624512
1329,13.889124870300293
1330,13.538257598876953
1331,12.66226863861084
1332,14.681884765625
1333,14.078766822814941
1334,12.925808906555176
1335,13.28784465789795
1336,14.772236824035645
1337,13.65584659576416
1338,13.394886016845703
1339,13.997203826904297
1340,13.183396339416504
1341,12.965263366699219
1342,13.835593223571777
1343,13.729235649108887
1344,12.817777633666992
1345,12.672771453857422
1346,12.79789924621582
1347,13.476356506347656
1348,13.682888984680176
1349,13.325704574584961
1350,13.147156715393066
